inventory_id,store_id,title,rating,rental_rate,replacement_cost
1935,2,"HOLES BRANNIGAN",PG,4.99,27.99
1936,2,"HOLIDAY GAMES",PG-13,4.99,10.99
1937,2,"HOLIDAY GAMES",PG-13,4.99,10.99
1938,2,"HOLIDAY GAMES",PG-13,4.99,10.99
1939,2,"HOLIDAY GAMES",PG-13,4.99,10.99
1940,2,"HOLLOW JEOPARDY",NC-17,4.99,25.99
1941,2,"HOLLOW JEOPARDY",NC-17,4.99,25.99
1942,1,"HOLLYWOOD ANONYMOUS",PG,0.99,29.99
1943,1,"HOLLYWOOD ANONYMOUS",PG,0.99,29.99
1944,2,"HOLLYWOOD ANONYMOUS",PG,0.99,29.99
1945,2,"HOLLYWOOD ANONYMOUS",PG,0.99,29.99
1946,1,"HOLOCAUST HIGHBALL",R,0.99,12.99
1947,1,"HOLOCAUST HIGHBALL",R,0.99,12.99
1948,1,"HOLOCAUST HIGHBALL",R,0.99,12.99
1949,2,"HOLOCAUST HIGHBALL",R,0.99,12.99
1950,2,"HOLOCAUST HIGHBALL",R,0.99,12.99
1951,2,"HOLY TADPOLE",R,0.99,20.99
1952,2,"HOLY TADPOLE",R,0.99,20.99
1953,2,"HOME PITY",R,4.99,15.99
1954,2,"HOME PITY",R,4.99,15.99
1955,2,"HOME PITY",R,4.99,15.99
1956,1,"HOMEWARD CIDER",R,0.99,19.99
1957,1,"HOMEWARD CIDER",R,0.99,19.99
1958,1,"HOMEWARD CIDER",R,0.99,19.99
1959,1,"HOMEWARD CIDER",R,0.99,19.99
1960,1,"HOMICIDE PEACH",PG-13,2.99,21.99
1961,1,"HOMICIDE PEACH",PG-13,2.99,21.99
1962,1,"HOMICIDE PEACH",PG-13,2.99,21.99
1963,1,"HOMICIDE PEACH",PG-13,2.99,21.99
1964,2,"HOMICIDE PEACH",PG-13,2.99,21.99
1965,2,"HOMICIDE PEACH",PG-13,2.99,21.99
1966,1,"HONEY TIES",R,0.99,29.99
1967,1,"HONEY TIES",R,0.99,29.99
1968,2,"HONEY TIES",R,0.99,29.99
1969,2,"HONEY TIES",R,0.99,29.99
1970,2,"HONEY TIES",R,0.99,29.99
1971,2,"HONEY TIES",R,0.99,29.99
1972,2,"HOOK CHARIOTS",G,0.99,23.99
1973,2,"HOOK CHARIOTS",G,0.99,23.99
1974,2,"HOOK CHARIOTS",G,0.99,23.99
1975,2,"HOOK CHARIOTS",G,0.99,23.99
1976,2,"HOOSIERS BIRDCAGE",G,2.99,12.99
1977,2,"HOOSIERS BIRDCAGE",G,2.99,12.99
1978,2,"HOOSIERS BIRDCAGE",G,2.99,12.99
1979,1,"HOPE TOOTSIE",NC-17,2.99,22.99
1980,1,"HOPE TOOTSIE",NC-17,2.99,22.99
1981,1,"HOPE TOOTSIE",NC-17,2.99,22.99
1982,2,"HOPE TOOTSIE",NC-17,2.99,22.99
1983,2,"HOPE TOOTSIE",NC-17,2.99,22.99
1984,1,"HORN WORKING",PG,2.99,23.99
1985,1,"HORN WORKING",PG,2.99,23.99
1986,1,"HORN WORKING",PG,2.99,23.99
1987,1,"HORN WORKING",PG,2.99,23.99
1988,2,"HORN WORKING",PG,2.99,23.99
1989,2,"HORN WORKING",PG,2.99,23.99
1990,1,"HORROR REIGN",R,0.99,25.99
1991,1,"HORROR REIGN",R,0.99,25.99
1992,1,"HORROR REIGN",R,0.99,25.99
1993,1,"HORROR REIGN",R,0.99,25.99
1994,2,"HORROR REIGN",R,0.99,25.99
1995,2,"HORROR REIGN",R,0.99,25.99
1996,2,"HORROR REIGN",R,0.99,25.99
1997,2,"HORROR REIGN",R,0.99,25.99
1998,1,"HOTEL HAPPINESS",PG-13,4.99,28.99
1999,1,"HOTEL HAPPINESS",PG-13,4.99,28.99
2000,1,"HOURS RAGE",NC-17,0.99,14.99
2001,1,"HOURS RAGE",NC-17,0.99,14.99
2002,1,"HOURS RAGE",NC-17,0.99,14.99
2003,2,"HOURS RAGE",NC-17,0.99,14.99
2004,2,"HOURS RAGE",NC-17,0.99,14.99
2005,2,"HOURS RAGE",NC-17,0.99,14.99
2006,1,"HOUSE DYNAMITE",R,2.99,13.99
2007,1,"HOUSE DYNAMITE",R,2.99,13.99
2008,2,"HOUSE DYNAMITE",R,2.99,13.99
2009,2,"HOUSE DYNAMITE",R,2.99,13.99
2010,2,"HOUSE DYNAMITE",R,2.99,13.99
2011,2,"HOUSE DYNAMITE",R,2.99,13.99
2012,1,"HUMAN GRAFFITI",NC-17,2.99,22.99
2013,1,"HUMAN GRAFFITI",NC-17,2.99,22.99
2014,2,"HUMAN GRAFFITI",NC-17,2.99,22.99
2015,2,"HUMAN GRAFFITI",NC-17,2.99,22.99
2016,2,"HUMAN GRAFFITI",NC-17,2.99,22.99
2017,1,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
2018,1,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
2019,1,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
2020,1,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
2021,2,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
2022,2,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
2023,1,"HUNGER ROOF",G,0.99,21.99
2024,1,"HUNGER ROOF",G,0.99,21.99
2025,2,"HUNGER ROOF",G,0.99,21.99
2026,2,"HUNGER ROOF",G,0.99,21.99
2027,1,"HUNTER ALTER",PG-13,2.99,21.99
2028,1,"HUNTER ALTER",PG-13,2.99,21.99
2029,1,"HUNTING MUSKETEERS",NC-17,2.99,24.99
2030,1,"HUNTING MUSKETEERS",NC-17,2.99,24.99
2031,1,"HUNTING MUSKETEERS",NC-17,2.99,24.99
2032,1,"HURRICANE AFFAIR",PG,2.99,11.99
2033,1,"HURRICANE AFFAIR",PG,2.99,11.99
2034,1,"HURRICANE AFFAIR",PG,2.99,11.99
2035,2,"HURRICANE AFFAIR",PG,2.99,11.99
2036,2,"HURRICANE AFFAIR",PG,2.99,11.99
2037,2,"HURRICANE AFFAIR",PG,2.99,11.99
2038,2,"HURRICANE AFFAIR",PG,2.99,11.99
2039,1,"HUSTLER PARTY",NC-17,4.99,22.99
2040,1,"HUSTLER PARTY",NC-17,4.99,22.99
2041,1,"HUSTLER PARTY",NC-17,4.99,22.99
2042,1,"HUSTLER PARTY",NC-17,4.99,22.99
2043,2,"HUSTLER PARTY",NC-17,4.99,22.99
2044,2,"HUSTLER PARTY",NC-17,4.99,22.99
2045,2,"HUSTLER PARTY",NC-17,4.99,22.99
2046,2,"HUSTLER PARTY",NC-17,4.99,22.99
2047,1,"HYDE DOCTOR",G,2.99,11.99
2048,1,"HYDE DOCTOR",G,2.99,11.99
2049,1,"HYDE DOCTOR",G,2.99,11.99
2050,2,"HYDE DOCTOR",G,2.99,11.99
2051,2,"HYDE DOCTOR",G,2.99,11.99
2052,2,"HYDE DOCTOR",G,2.99,11.99
2053,1,"HYSTERICAL GRAIL",PG,4.99,19.99
2054,1,"HYSTERICAL GRAIL",PG,4.99,19.99
2055,2,"HYSTERICAL GRAIL",PG,4.99,19.99
2056,2,"HYSTERICAL GRAIL",PG,4.99,19.99
2057,1,"ICE CROSSING",R,2.99,28.99
2058,1,"ICE CROSSING",R,2.99,28.99
2059,1,"ICE CROSSING",R,2.99,28.99
2060,1,"ICE CROSSING",R,2.99,28.99
2061,2,"ICE CROSSING",R,2.99,28.99
2062,2,"ICE CROSSING",R,2.99,28.99
2063,2,"ICE CROSSING",R,2.99,28.99
2064,1,"IDAHO LOVE",PG-13,2.99,25.99
2065,1,"IDAHO LOVE",PG-13,2.99,25.99
2066,2,"IDAHO LOVE",PG-13,2.99,25.99
2067,2,"IDAHO LOVE",PG-13,2.99,25.99
2068,2,"IDAHO LOVE",PG-13,2.99,25.99
2069,2,"IDENTITY LOVER",PG-13,2.99,12.99
2070,2,"IDENTITY LOVER",PG-13,2.99,12.99
2071,2,"IDENTITY LOVER",PG-13,2.99,12.99
2072,2,"IDENTITY LOVER",PG-13,2.99,12.99
2073,1,"IDOLS SNATCHERS",NC-17,2.99,29.99
2074,1,"IDOLS SNATCHERS",NC-17,2.99,29.99
2075,1,"IDOLS SNATCHERS",NC-17,2.99,29.99
2076,2,"IDOLS SNATCHERS",NC-17,2.99,29.99
2077,2,"IDOLS SNATCHERS",NC-17,2.99,29.99
2078,2,"IDOLS SNATCHERS",NC-17,2.99,29.99
2079,2,"IDOLS SNATCHERS",NC-17,2.99,29.99
2080,1,"IGBY MAKER",NC-17,4.99,12.99
2081,1,"IGBY MAKER",NC-17,4.99,12.99
2082,2,"IGBY MAKER",NC-17,4.99,12.99
2083,2,"IGBY MAKER",NC-17,4.99,12.99
2084,2,"IGBY MAKER",NC-17,4.99,12.99
2085,2,"ILLUSION AMELIE",R,0.99,15.99
2086,2,"ILLUSION AMELIE",R,0.99,15.99
2087,2,"ILLUSION AMELIE",R,0.99,15.99
2088,2,"ILLUSION AMELIE",R,0.99,15.99
2089,1,"IMAGE PRINCESS",PG-13,2.99,17.99
2090,1,"IMAGE PRINCESS",PG-13,2.99,17.99
2091,1,"IMAGE PRINCESS",PG-13,2.99,17.99
2092,2,"IMAGE PRINCESS",PG-13,2.99,17.99
2093,2,"IMAGE PRINCESS",PG-13,2.99,17.99
2094,1,"IMPACT ALADDIN",PG-13,0.99,20.99
2095,1,"IMPACT ALADDIN",PG-13,0.99,20.99
2096,1,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
2097,1,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
2098,1,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
2099,1,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
2100,1,"INCH JET",NC-17,4.99,18.99
2101,1,"INCH JET",NC-17,4.99,18.99
2102,2,"INCH JET",NC-17,4.99,18.99
2103,2,"INCH JET",NC-17,4.99,18.99
2104,2,"INCH JET",NC-17,4.99,18.99
2105,2,"INCH JET",NC-17,4.99,18.99
2106,1,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
2107,1,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
2108,2,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
2109,2,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
2110,2,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
2111,2,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
2112,1,"INDIAN LOVE",NC-17,0.99,26.99
2113,1,"INDIAN LOVE",NC-17,0.99,26.99
2114,2,"INDIAN LOVE",NC-17,0.99,26.99
2115,2,"INDIAN LOVE",NC-17,0.99,26.99
2116,2,"INDIAN LOVE",NC-17,0.99,26.99
2117,2,"INDIAN LOVE",NC-17,0.99,26.99
2118,2,"INFORMER DOUBLE",NC-17,4.99,23.99
2119,2,"INFORMER DOUBLE",NC-17,4.99,23.99
2120,1,"INNOCENT USUAL",PG-13,4.99,26.99
2121,1,"INNOCENT USUAL",PG-13,4.99,26.99
2122,1,"INNOCENT USUAL",PG-13,4.99,26.99
2123,1,"INNOCENT USUAL",PG-13,4.99,26.99
2124,2,"INNOCENT USUAL",PG-13,4.99,26.99
2125,2,"INNOCENT USUAL",PG-13,4.99,26.99
2126,2,"INNOCENT USUAL",PG-13,4.99,26.99
2127,2,"INNOCENT USUAL",PG-13,4.99,26.99
2128,1,"INSECTS STONE",NC-17,0.99,14.99
2129,1,"INSECTS STONE",NC-17,0.99,14.99
2130,2,"INSECTS STONE",NC-17,0.99,14.99
2131,2,"INSECTS STONE",NC-17,0.99,14.99
2132,2,"INSECTS STONE",NC-17,0.99,14.99
2133,2,"INSECTS STONE",NC-17,0.99,14.99
2134,1,"INSIDER ARIZONA",NC-17,2.99,17.99
2135,1,"INSIDER ARIZONA",NC-17,2.99,17.99
2136,2,"INSIDER ARIZONA",NC-17,2.99,17.99
2137,2,"INSIDER ARIZONA",NC-17,2.99,17.99
2138,2,"INSIDER ARIZONA",NC-17,2.99,17.99
2139,1,"INSTINCT AIRPORT",PG,2.99,21.99
2140,1,"INSTINCT AIRPORT",PG,2.99,21.99
2141,1,"INSTINCT AIRPORT",PG,2.99,21.99
2142,2,"INSTINCT AIRPORT",PG,2.99,21.99
2143,2,"INSTINCT AIRPORT",PG,2.99,21.99
2144,1,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2145,1,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2146,1,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2147,1,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2148,2,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2149,2,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2150,2,"INTENTIONS EMPIRE",PG-13,2.99,13.99
2151,1,"INTERVIEW LIAISONS",R,4.99,17.99
2152,1,"INTERVIEW LIAISONS",R,4.99,17.99
2153,2,"INTERVIEW LIAISONS",R,4.99,17.99
2154,2,"INTERVIEW LIAISONS",R,4.99,17.99
2155,2,"INTERVIEW LIAISONS",R,4.99,17.99
2156,1,"INTOLERABLE INTENTIONS",PG-13,4.99,20.99
2157,1,"INTOLERABLE INTENTIONS",PG-13,4.99,20.99
2158,1,"INTRIGUE WORST",G,0.99,10.99
2159,1,"INTRIGUE WORST",G,0.99,10.99
2160,1,"INTRIGUE WORST",G,0.99,10.99
2161,1,"INTRIGUE WORST",G,0.99,10.99
2162,2,"INTRIGUE WORST",G,0.99,10.99
2163,2,"INTRIGUE WORST",G,0.99,10.99
2164,2,"INTRIGUE WORST",G,0.99,10.99
2165,1,"INVASION CYCLONE",PG,2.99,12.99
2166,1,"INVASION CYCLONE",PG,2.99,12.99
2167,1,"INVASION CYCLONE",PG,2.99,12.99
2168,1,"INVASION CYCLONE",PG,2.99,12.99
2169,2,"INVASION CYCLONE",PG,2.99,12.99
2170,2,"INVASION CYCLONE",PG,2.99,12.99
2171,2,"INVASION CYCLONE",PG,2.99,12.99
2172,2,"INVASION CYCLONE",PG,2.99,12.99
2173,2,"IRON MOON",PG,4.99,27.99
2174,2,"IRON MOON",PG,4.99,27.99
2175,2,"IRON MOON",PG,4.99,27.99
2176,1,"ISHTAR ROCKETEER",R,4.99,24.99
2177,1,"ISHTAR ROCKETEER",R,4.99,24.99
2178,1,"ISLAND EXORCIST",NC-17,2.99,23.99
2179,1,"ISLAND EXORCIST",NC-17,2.99,23.99
2180,1,"ISLAND EXORCIST",NC-17,2.99,23.99
2181,2,"ISLAND EXORCIST",NC-17,2.99,23.99
2182,2,"ISLAND EXORCIST",NC-17,2.99,23.99
2183,2,"ISLAND EXORCIST",NC-17,2.99,23.99
2184,2,"ISLAND EXORCIST",NC-17,2.99,23.99
2185,2,"ITALIAN AFRICAN",G,4.99,24.99
2186,2,"ITALIAN AFRICAN",G,4.99,24.99
2187,1,"JACKET FRISCO",PG-13,2.99,16.99
2188,1,"JACKET FRISCO",PG-13,2.99,16.99
2189,2,"JACKET FRISCO",PG-13,2.99,16.99
2190,2,"JACKET FRISCO",PG-13,2.99,16.99
2191,2,"JACKET FRISCO",PG-13,2.99,16.99
2192,2,"JADE BUNCH",NC-17,2.99,21.99
2193,2,"JADE BUNCH",NC-17,2.99,21.99
2194,2,"JADE BUNCH",NC-17,2.99,21.99
2195,2,"JADE BUNCH",NC-17,2.99,21.99
2196,2,"JAPANESE RUN",G,0.99,29.99
2197,2,"JAPANESE RUN",G,0.99,29.99
2198,1,"JASON TRAP",NC-17,2.99,9.99
2199,1,"JASON TRAP",NC-17,2.99,9.99
2200,1,"JASON TRAP",NC-17,2.99,9.99
2201,2,"JASON TRAP",NC-17,2.99,9.99
2202,2,"JASON TRAP",NC-17,2.99,9.99
2203,2,"JASON TRAP",NC-17,2.99,9.99
2204,2,"JASON TRAP",NC-17,2.99,9.99
2205,2,"JAWBREAKER BROOKLYN",PG,0.99,15.99
2206,2,"JAWBREAKER BROOKLYN",PG,0.99,15.99
2207,2,"JAWBREAKER BROOKLYN",PG,0.99,15.99
2208,1,"JAWS HARRY",G,2.99,10.99
2209,1,"JAWS HARRY",G,2.99,10.99
2210,2,"JAWS HARRY",G,2.99,10.99
2211,2,"JAWS HARRY",G,2.99,10.99
2212,2,"JAWS HARRY",G,2.99,10.99
2213,1,"JEDI BENEATH",PG,0.99,12.99
2214,1,"JEDI BENEATH",PG,0.99,12.99
2215,2,"JEDI BENEATH",PG,0.99,12.99
2216,2,"JEDI BENEATH",PG,0.99,12.99
2217,2,"JEDI BENEATH",PG,0.99,12.99
2218,1,"JEEPERS WEDDING",R,2.99,29.99
2219,1,"JEEPERS WEDDING",R,2.99,29.99
2220,2,"JEEPERS WEDDING",R,2.99,29.99
2221,2,"JEEPERS WEDDING",R,2.99,29.99
2222,1,"JEKYLL FROGMEN",PG,2.99,22.99
2223,1,"JEKYLL FROGMEN",PG,2.99,22.99
2224,1,"JEKYLL FROGMEN",PG,2.99,22.99
2225,2,"JEKYLL FROGMEN",PG,2.99,22.99
2226,2,"JEKYLL FROGMEN",PG,2.99,22.99
2227,2,"JEKYLL FROGMEN",PG,2.99,22.99
2228,1,"JEOPARDY ENCINO",R,0.99,12.99
2229,1,"JEOPARDY ENCINO",R,0.99,12.99
2230,1,"JEOPARDY ENCINO",R,0.99,12.99
2231,1,"JERICHO MULAN",NC-17,2.99,29.99
2232,1,"JERICHO MULAN",NC-17,2.99,29.99
2233,1,"JERICHO MULAN",NC-17,2.99,29.99
2234,2,"JERICHO MULAN",NC-17,2.99,29.99
2235,2,"JERICHO MULAN",NC-17,2.99,29.99
2236,1,"JERK PAYCHECK",NC-17,2.99,13.99
2237,1,"JERK PAYCHECK",NC-17,2.99,13.99
2238,1,"JERK PAYCHECK",NC-17,2.99,13.99
2239,1,"JERK PAYCHECK",NC-17,2.99,13.99
2240,2,"JERK PAYCHECK",NC-17,2.99,13.99
2241,2,"JERK PAYCHECK",NC-17,2.99,13.99
2242,2,"JERK PAYCHECK",NC-17,2.99,13.99
2243,2,"JERSEY SASSY",PG,4.99,16.99
2244,2,"JERSEY SASSY",PG,4.99,16.99
2245,2,"JERSEY SASSY",PG,4.99,16.99
2246,1,"JET NEIGHBORS",R,4.99,14.99
2247,1,"JET NEIGHBORS",R,4.99,14.99
2248,1,"JET NEIGHBORS",R,4.99,14.99
2249,1,"JET NEIGHBORS",R,4.99,14.99
2250,2,"JET NEIGHBORS",R,4.99,14.99
2251,2,"JET NEIGHBORS",R,4.99,14.99
2252,2,"JINGLE SAGEBRUSH",PG-13,4.99,29.99
2253,2,"JINGLE SAGEBRUSH",PG-13,4.99,29.99
2254,2,"JINGLE SAGEBRUSH",PG-13,4.99,29.99
2255,1,"JOON NORTHWEST",NC-17,0.99,23.99
2256,1,"JOON NORTHWEST",NC-17,0.99,23.99
2257,2,"JOON NORTHWEST",NC-17,0.99,23.99
2258,2,"JOON NORTHWEST",NC-17,0.99,23.99
2259,2,"JOON NORTHWEST",NC-17,0.99,23.99
2260,1,"JUGGLER HARDLY",PG-13,0.99,14.99
2261,1,"JUGGLER HARDLY",PG-13,0.99,14.99
2262,1,"JUGGLER HARDLY",PG-13,0.99,14.99
2263,1,"JUGGLER HARDLY",PG-13,0.99,14.99
2264,2,"JUGGLER HARDLY",PG-13,0.99,14.99
2265,2,"JUGGLER HARDLY",PG-13,0.99,14.99
2266,2,"JUGGLER HARDLY",PG-13,0.99,14.99
2267,2,"JUGGLER HARDLY",PG-13,0.99,14.99
2268,1,"JUMANJI BLADE",G,2.99,13.99
2269,1,"JUMANJI BLADE",G,2.99,13.99
2270,1,"JUMPING WRATH",NC-17,0.99,18.99
2271,1,"JUMPING WRATH",NC-17,0.99,18.99
2272,2,"JUMPING WRATH",NC-17,0.99,18.99
2273,2,"JUMPING WRATH",NC-17,0.99,18.99
2274,2,"JUMPING WRATH",NC-17,0.99,18.99
2275,2,"JUMPING WRATH",NC-17,0.99,18.99
2276,1,"JUNGLE CLOSER",NC-17,0.99,11.99
2277,1,"JUNGLE CLOSER",NC-17,0.99,11.99
2278,2,"KANE EXORCIST",R,0.99,18.99
2279,2,"KANE EXORCIST",R,0.99,18.99
2280,2,"KANE EXORCIST",R,0.99,18.99
2281,1,"KARATE MOON",PG-13,0.99,21.99
2282,1,"KARATE MOON",PG-13,0.99,21.99
2283,1,"KARATE MOON",PG-13,0.99,21.99
2284,1,"KARATE MOON",PG-13,0.99,21.99
2285,2,"KARATE MOON",PG-13,0.99,21.99
2286,2,"KARATE MOON",PG-13,0.99,21.99
2287,1,"KICK SAVANNAH",PG-13,0.99,10.99
2288,1,"KICK SAVANNAH",PG-13,0.99,10.99
2289,2,"KICK SAVANNAH",PG-13,0.99,10.99
2290,2,"KICK SAVANNAH",PG-13,0.99,10.99
2291,2,"KICK SAVANNAH",PG-13,0.99,10.99
2292,1,"KILLER INNOCENT",R,2.99,11.99
2293,1,"KILLER INNOCENT",R,2.99,11.99
2294,1,"KING EVOLUTION",NC-17,4.99,24.99
2295,1,"KING EVOLUTION",NC-17,4.99,24.99
2296,1,"KISS GLORY",PG-13,4.99,11.99
2297,1,"KISS GLORY",PG-13,4.99,11.99
2298,1,"KISS GLORY",PG-13,4.99,11.99
2299,1,"KISS GLORY",PG-13,4.99,11.99
2300,2,"KISS GLORY",PG-13,4.99,11.99
2301,2,"KISS GLORY",PG-13,4.99,11.99
2302,2,"KISS GLORY",PG-13,4.99,11.99
2303,2,"KISS GLORY",PG-13,4.99,11.99
2304,1,"KISSING DOLLS",R,4.99,9.99
2305,1,"KISSING DOLLS",R,4.99,9.99
2306,1,"KISSING DOLLS",R,4.99,9.99
2307,2,"KISSING DOLLS",R,4.99,9.99
2308,2,"KISSING DOLLS",R,4.99,9.99
2309,1,"KNOCK WARLOCK",PG-13,2.99,21.99
2310,1,"KNOCK WARLOCK",PG-13,2.99,21.99
2311,1,"KNOCK WARLOCK",PG-13,2.99,21.99
2312,1,"KNOCK WARLOCK",PG-13,2.99,21.99
2313,2,"KNOCK WARLOCK",PG-13,2.99,21.99
2314,2,"KNOCK WARLOCK",PG-13,2.99,21.99
2315,2,"KNOCK WARLOCK",PG-13,2.99,21.99
2316,1,"KRAMER CHOCOLATE",R,2.99,24.99
2317,1,"KRAMER CHOCOLATE",R,2.99,24.99
2318,1,"KRAMER CHOCOLATE",R,2.99,24.99
2319,1,"KWAI HOMEWARD",PG-13,0.99,25.99
2320,1,"KWAI HOMEWARD",PG-13,0.99,25.99
2321,1,"KWAI HOMEWARD",PG-13,0.99,25.99
2322,1,"KWAI HOMEWARD",PG-13,0.99,25.99
2323,2,"KWAI HOMEWARD",PG-13,0.99,25.99
2324,2,"KWAI HOMEWARD",PG-13,0.99,25.99
2325,2,"LABYRINTH LEAGUE",PG-13,2.99,24.99
2326,2,"LABYRINTH LEAGUE",PG-13,2.99,24.99
2327,2,"LABYRINTH LEAGUE",PG-13,2.99,24.99
2328,2,"LABYRINTH LEAGUE",PG-13,2.99,24.99
2329,1,"LADY STAGE",PG,4.99,14.99
2330,1,"LADY STAGE",PG,4.99,14.99
2331,1,"LADY STAGE",PG,4.99,14.99
2332,1,"LADY STAGE",PG,4.99,14.99
2333,2,"LADY STAGE",PG,4.99,14.99
2334,2,"LADY STAGE",PG,4.99,14.99
2335,2,"LADYBUGS ARMAGEDDON",NC-17,0.99,13.99
2336,2,"LADYBUGS ARMAGEDDON",NC-17,0.99,13.99
2337,2,"LAMBS CINCINATTI",PG-13,4.99,18.99
2338,2,"LAMBS CINCINATTI",PG-13,4.99,18.99
2339,2,"LAMBS CINCINATTI",PG-13,4.99,18.99
2340,2,"LANGUAGE COWBOY",NC-17,0.99,26.99
2341,2,"LANGUAGE COWBOY",NC-17,0.99,26.99
2342,2,"LANGUAGE COWBOY",NC-17,0.99,26.99
2343,1,"LAWLESS VISION",G,4.99,29.99
2344,1,"LAWLESS VISION",G,4.99,29.99
2345,1,"LAWLESS VISION",G,4.99,29.99
2346,1,"LAWLESS VISION",G,4.99,29.99
2347,1,"LAWRENCE LOVE",NC-17,0.99,23.99
2348,1,"LAWRENCE LOVE",NC-17,0.99,23.99
2349,2,"LAWRENCE LOVE",NC-17,0.99,23.99
2350,2,"LAWRENCE LOVE",NC-17,0.99,23.99
2351,2,"LAWRENCE LOVE",NC-17,0.99,23.99
2352,1,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
2353,1,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
2354,2,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
2355,2,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
2356,2,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
2357,2,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
2358,2,"LEATHERNECKS DWARFS",PG-13,2.99,21.99
2359,2,"LEATHERNECKS DWARFS",PG-13,2.99,21.99
2360,1,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
2361,1,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
2362,2,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
2363,2,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
2364,2,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
2365,2,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
2366,2,"LEGALLY SECRETARY",PG,4.99,14.99
2367,2,"LEGALLY SECRETARY",PG,4.99,14.99
2368,2,"LEGEND JEDI",PG,0.99,18.99
2369,2,"LEGEND JEDI",PG,0.99,18.99
2370,2,"LEGEND JEDI",PG,0.99,18.99
2371,2,"LESSON CLEOPATRA",NC-17,0.99,28.99
2372,2,"LESSON CLEOPATRA",NC-17,0.99,28.99
2373,1,"LIAISONS SWEET",PG,4.99,15.99
2374,1,"LIAISONS SWEET",PG,4.99,15.99
2375,2,"LIAISONS SWEET",PG,4.99,15.99
2376,2,"LIAISONS SWEET",PG,4.99,15.99
2377,2,"LIAISONS SWEET",PG,4.99,15.99
2378,2,"LIAISONS SWEET",PG,4.99,15.99
2379,2,"LIBERTY MAGNIFICENT",G,2.99,27.99
2380,2,"LIBERTY MAGNIFICENT",G,2.99,27.99
2381,2,"LIBERTY MAGNIFICENT",G,2.99,27.99
2382,2,"LIBERTY MAGNIFICENT",G,2.99,27.99
2383,1,"LICENSE WEEKEND",NC-17,2.99,28.99
2384,1,"LICENSE WEEKEND",NC-17,2.99,28.99
2385,1,"LIES TREATMENT",NC-17,4.99,28.99
2386,1,"LIES TREATMENT",NC-17,4.99,28.99
2387,1,"LIES TREATMENT",NC-17,4.99,28.99
2388,1,"LIES TREATMENT",NC-17,4.99,28.99
2389,2,"LIES TREATMENT",NC-17,4.99,28.99
2390,2,"LIES TREATMENT",NC-17,4.99,28.99
2391,2,"LIES TREATMENT",NC-17,4.99,28.99
2392,2,"LIFE TWISTED",NC-17,2.99,9.99
2393,2,"LIFE TWISTED",NC-17,2.99,9.99
2394,1,"LIGHTS DEER",R,0.99,21.99
2395,1,"LIGHTS DEER",R,0.99,21.99
2396,1,"LION UNCUT",PG,0.99,13.99
2397,1,"LION UNCUT",PG,0.99,13.99
2398,2,"LION UNCUT",PG,0.99,13.99
2399,2,"LION UNCUT",PG,0.99,13.99
2400,2,"LION UNCUT",PG,0.99,13.99
2401,2,"LION UNCUT",PG,0.99,13.99
2402,1,"LOATHING LEGALLY",R,0.99,29.99
2403,1,"LOATHING LEGALLY",R,0.99,29.99
2404,1,"LOATHING LEGALLY",R,0.99,29.99
2405,1,"LOATHING LEGALLY",R,0.99,29.99
2406,2,"LOATHING LEGALLY",R,0.99,29.99
2407,2,"LOATHING LEGALLY",R,0.99,29.99
2408,2,"LOATHING LEGALLY",R,0.99,29.99
2409,2,"LOATHING LEGALLY",R,0.99,29.99
